feature,mean_abs_shap
mfp_1371,3.5413671400430716e-05
mfp_1357,3.5376739406352696e-05
mfp_1801,3.536399219221056e-05
mfp_262,3.533229189253105e-05
mfp_909,3.510942928265041e-05
mfp_582,3.503959287086373e-05
mfp_503,3.503929028986654e-05
mfp_86,3.445841317251622e-05
mfp_1358,3.421198530418368e-05
mfp_344,3.40886714436371e-05
mfp_277,3.382656707209677e-05
mfp_125,3.358245704909569e-05
mfp_1254,3.3391036650565754e-05
mfp_1421,3.3062225792690713e-05
mfp_1780,3.292618478781633e-05
mfp_276,3.262420592679627e-05
mfp_1365,3.246072397469254e-05
mfp_692,3.241677180474495e-05
mfp_1581,3.2372641232399665e-05
mfp_767,3.233462776507004e-05
mfp_440,3.2248152531529894e-05
mfp_936,3.221913928375663e-05
mfp_662,3.202331714781881e-05
mfp_587,3.201078832046404e-05
mfp_1344,3.1848883576842874e-05
mfp_1854,3.17638988464017e-05
mfp_1637,3.1762294785524284e-05
mfp_200,3.169887272052294e-05
mfp_870,3.1676122759200394e-05
mfp_1570,3.15301121073675e-05
mfp_1127,3.152409863985391e-05
mfp_1262,3.150199396402411e-05
mfp_558,3.133813059132173e-05
mfp_1814,3.126400631453411e-05
mfp_203,3.116381761283984e-05
mfp_552,3.111695617130053e-05
mfp_2026,3.105485783978572e-05
mfp_697,3.102215560030058e-05
mfp_1871,3.0982545888364035e-05
mfp_927,3.0722561593055176e-05
mfp_431,3.070430865226935e-05
mfp_1015,3.064996773990123e-05
mfp_581,3.0522308519987854e-05
mfp_99,3.0366703085807954e-05
mfp_491,3.0268934486333095e-05
mfp_1821,3.0242543708690486e-05
mfp_679,3.0230463150611654e-05
mfp_1695,3.0022995657073137e-05
mfp_1724,2.969899953009073e-05
mfp_1475,2.9673301675593406e-05
mfp_118,2.95725654931723e-05
mfp_1884,2.94199160835304e-05
mfp_1242,2.9389034612494094e-05
mfp_1168,2.9351924505744767e-05
mfp_1648,2.9247187697867424e-05
mfp_987,2.916840538128589e-05
mfp_634,2.9030989927948846e-05
mfp_1321,2.8647083805148776e-05
mfp_1415,2.859819411603233e-05
mfp_1481,2.815394378017834e-05
mfp_538,2.7946374384069156e-05
mfp_1362,2.794034009490828e-05
mfp_50,2.7771348604117824e-05
mfp_1579,2.7501783515041157e-05
mfp_286,2.7188826827070872e-05
mfp_2041,2.7155074765872543e-05
mfp_1912,2.7062800096764727e-05
mfp_1004,2.6865694647255842e-05
mfp_1449,2.68493153405887e-05
mfp_823,2.6819728126371935e-05
mfp_1420,2.675107648046983e-05
mfp_251,2.6677978484971297e-05
mfp_1008,2.5942377063388024e-05
mfp_1767,2.5843523156463855e-05
