compound_id,molecule_id,xtb_method,xtb_version,xtb_charge,xtb_multiplicity,xtb_uhf,xtb_solvent,xtb_opt_level,xtb_converged,xtb_energy_Eh,xtb_gradient_norm_Eh_per_bohr,xtb_cycles,xtb_wall_time_s,mmff_to_xtb_rmsd_A,xtb_input_geometry_path,xtb_optimized_geometry_path,xtb_status,xtb_message,dft_start_geometry_source,dft_converged,status,opt_status,opt_converged,dft_total_energy_hartree,d_av_A,ECN,Rg_A,HCM,HD_A,dQ_A,alignment_RMSD_A,hoppe_converged,descriptor_status
REP_00107,REP_00107,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-46.524837292089,0.000247691764,13.0,2.2723002433776855,0.06605317423614003,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00107/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00107/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-665.5989023915272,1.13116326062207,1.3876737658890836,3.0608730255163494,0.24150812680958758,2.0236707527659195,8.379307063076364,1.4683758532865254,True,success
REP_00108,REP_00108,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-43.421431383113,0.000119414917,16.0,3.2733700275421143,0.07464724330531147,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00108/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00108/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-661.9227504742403,1.1646953584898811,1.5142784758277357,3.2361957327504927,0.3421067903289188,3.0478962195643713,8.909195332352128,2.7528405245415666,True,success
REP_00109,REP_00109,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-42.884413369532,0.000343375236,19.0,3.7717347145080566,0.07095595197342702,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00109/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00109/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-644.9814736306454,1.14994217754547,1.4273571638647842,4.107105247465229,0.2427234765701977,2.9276287504286027,12.061580493973798,2.8777716172006444,True,success
REP_00110,REP_00110,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-47.087728827332,0.000275896602,45.0,6.482388734817505,0.2035198147258608,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00110/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00110/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-685.0663447750085,1.1430473111509465,1.4287347496141423,3.2667014602620488,0.39358034279947535,3.6412174146605794,9.251522544955295,2.093521563029647,True,success
REP_00111,REP_00111,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-32.168246564623,0.00025042163,20.0,3.671942949295044,0.18312378755230282,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00111/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00111/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-456.754420321946,1.1072732689675104,1.4013712556862887,2.360912115026553,0.5153979548740725,3.012827020696887,5.845632471384201,1.1068955017542352,True,success
REP_00112,REP_00112,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-42.891637400758,0.000222978826,24.0,3.5225329399108887,0.18008506066273944,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00112/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00112/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-644.9883656678686,1.1373954566908135,1.3421621286020629,3.6690984729723537,0.24263144490865554,2.8184330011505594,11.616107723430598,2.3383504084117197,True,success
REP_00113,REP_00113,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-42.896008806793,0.000149151889,15.0,2.77020263671875,0.046192460563632444,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00113/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00113/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-644.9969783469255,1.1623110627979631,1.5046631227968577,3.9621808040989177,0.2411476271227978,2.9114333669105052,12.073240784691354,1.8315153262588597,True,success
REP_00114,REP_00114,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-50.162000849703,0.000145437183,32.0,4.67250919342041,0.17474446623834475,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00114/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00114/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-688.7024464038375,1.1148317650010782,1.3667770483948707,3.794869451391116,0.32135979236478723,3.5318358954314424,10.990285590620267,1.775526508187653,True,success
REP_00115,REP_00115,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-41.799491788869,0.000172698557,48.0,8.629761457443237,0.22819190029506453,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00115/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00115/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-608.6021326743012,1.1361302323972213,1.3759556590579443,3.5929829730622544,0.19202763714516902,2.082077012016387,10.842590384228801,1.7297399512025549,True,success
REP_00116,REP_00116,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-45.962778021022,0.000194842305,42.0,6.779423952102661,0.31747540068993624,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00116/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00116/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-648.6266451430527,1.125261250514514,1.446239052242104,3.2735915945567347,0.4535014581416062,4.432521358301169,9.77399582454509,2.3450028131280285,True,success
REP_00117,REP_00117,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-60.265625446586,0.000151567671,19.0,3.7221827507019043,0.14438806139403138,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00117/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00117/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-857.3902646361882,1.1246580252177372,1.330269846427258,3.678661505504049,0.29429025330979386,3.155221930374776,10.721462552323581,2.389333144149342,True,success
REP_00118,REP_00118,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-47.9917521354,9.6716706e-05,22.0,3.4218032360076904,0.1074674077982015,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00118/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00118/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-651.0243664712497,1.1075019429071549,1.3241968918135958,3.743517894941705,0.735502518887077,7.591099896719592,10.320970631352886,2.9169219511725357,True,success
REP_00119,REP_00119,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-40.666378195156,0.000308722031,12.0,2.421492099761963,0.043348416484197974,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00119/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00119/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-572.1391368603171,1.1205001310769673,1.376323258772764,4.099010109701926,0.5949612299076118,7.265047606679857,12.210959708766243,2.607496143644911,True,success
REP_00120,REP_00120,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-50.164198832469,0.000154003713,53.0,7.535668611526489,0.3347380964963215,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00120/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00120/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-688.7041357732742,1.115920972141533,1.3675114048396122,4.72447245869321,0.25623239260182085,3.771882027643419,14.720551095601856,1.5094865713210743,True,success
REP_00121,REP_00121,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-61.802733170164,0.000165210569,125.0,18.0980327129364,0.5541581522659292,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00121/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00121/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-842.9221427880263,1.1206109803947704,1.3936364370075733,5.558059091493564,0.17059260035381474,3.0295132205368223,17.758761014566346,1.9818070404187482,True,success
REP_00122,REP_00122,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-47.525580411506,0.00012175706,22.0,3.3750500679016113,0.08444567477589071,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00122/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00122/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-666.7786485164976,1.1297330635370182,1.4217868621961054,3.926818956313822,0.6885048202057351,7.655098743913011,11.118438853667804,2.5664846572887274,True,success
REP_00123,REP_00123,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-52.383392916825,0.000200083866,46.0,6.933209180831909,0.438717754222358,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00123/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00123/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-761.5395201931985,1.1276052466448907,1.3376576049765672,4.159404758521687,0.3889008373096998,4.834371443265919,12.430858922054941,3.8333210332093834,True,success
REP_00124,REP_00124,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-41.663419119395,0.000248131595,13.0,2.5236055850982666,0.07521445643136865,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00124/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00124/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-573.3209178858552,1.1086098024670126,1.320896745756587,3.5725175482205724,0.6621527393493649,6.69813998751178,10.115702298677206,2.7780148892540195,True,success
REP_00125,REP_00125,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-38.03322582611,7.3979013e-05,22.0,3.2727253437042236,0.1064769693698412,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00125/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00125/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-550.221712558841,1.1389656287541339,1.450302820299072,3.08503304089214,0.4482424555509115,3.910689645514344,8.72449630124375,1.8757340579149961,True,success
REP_00126,REP_00126,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-45.466239433585,0.000103749934,86.0,12.882829904556274,0.6932873147737325,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00126/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00126/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-664.338564888144,1.1343931795374127,1.3704590795853047,3.157943160718834,0.18517357590302175,1.6118590422080608,8.704584519403655,1.638942858743173,True,success
REP_00127,REP_00127,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-46.521218732307,0.000299447892,20.0,2.924835681915283,0.10151816345457353,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00127/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00127/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-665.5936426382855,1.1311860397339206,1.387306501731579,3.3780311735798794,0.22389685154465278,2.2450905037156814,10.027342895743814,1.5571235240763017,True,success
REP_00128,REP_00128,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-48.487791740928,0.000243932444,21.0,3.771900177001953,0.09760919282230725,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00128/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00128/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-667.9120041639035,1.13706105262148,1.5070722701243664,3.70771233456734,0.4829510898742939,5.101786142972561,10.56377395131356,1.8600968257836734,True,success
REP_00129,REP_00129,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-46.056806069856,0.000133284789,60.0,8.581504344940186,0.6015806652575449,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00129/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00129/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-683.8363517459368,1.1327011045673274,1.3379004926225018,3.4472412557729704,0.29345569567840335,2.573168817009453,8.768508687694295,2.329528817977029,True,success
REP_00130,REP_00130,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-49.165118443434,0.000150652364,35.0,5.824799299240112,0.22855414382520628,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00130/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00130/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-687.5278164946446,1.127411312151089,1.442595304567746,3.8832723099582385,0.18522937969438472,2.1062010322691407,11.370771935554837,1.5776625281432413,True,success
REP_00131,REP_00131,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-48.578654299764,0.000111981249,22.0,3.622351884841919,0.09223449525315254,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00131/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00131/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-703.1404072858105,1.1309462899272011,1.3564299985512196,4.523709338078263,0.2495771052330096,3.3976369449107175,13.61357622021709,2.817680630615001,True,success
REP_00132,REP_00132,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-42.274398749359,9.7185002e-05,44.0,6.180636167526245,0.2733042787491884,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00132/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00132/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-625.4675426069599,1.144153291210764,1.4682411756377414,3.808106293411086,0.4306276796741142,4.9345884825506765,11.459060147468973,2.831582199193892,True,success
REP_00133,REP_00133,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-42.301516090302,0.000231656997,75.0,9.787913799285889,0.7212361171967018,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00133/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00133/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-625.4857807963273,1.137666168823728,1.3739882339361893,2.951330228703004,0.22302801777892528,1.8700036551230237,8.384613169887245,1.5298253359933538,True,success
REP_00134,REP_00134,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-43.35648085192,0.000128228681,18.0,3.0210163593292236,0.10981736622681919,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00134/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00134/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-626.7410074409618,1.1339666085499196,1.3922217827853134,3.095356036683877,0.2668557780504501,2.385145390298281,8.93795670351706,1.5073319999749972,True,success
REP_00135,REP_00135,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-49.54383224346,0.000151961268,22.0,3.8722338676452637,0.10307979976438121,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00135/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00135/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-669.1616402640784,1.1272028911683454,1.5109124495963724,3.642712632970619,0.3022513600622099,3.112153593170333,10.296574323204979,2.07514609587436,True,success
REP_00136,REP_00136,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-45.345199332707,0.000477839977,22.0,3.7754623889923096,0.1646222812186339,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00136/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00136/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-629.0835324938697,1.1301605138540165,1.45279006362232,3.3632241736014206,0.5288811067030648,4.772022940297884,9.022865214538832,2.6115581254860203,True,success
REP_00137,REP_00137,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-46.001784645463,0.0006633354,38.0,7.386909246444702,0.41160236851946325,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00137/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00137/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-648.6759290896699,1.1296561297951437,1.4519557935397192,3.485433176821714,0.2515286641114957,2.6182282269884554,10.409263835742662,1.5244822719874365,True,success
REP_00138,REP_00138,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-42.892999615396,0.000183537212,21.0,3.4231905937194824,0.17401703009635974,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00138/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00138/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-645.0107352875798,1.1789265468759136,1.5628219201454634,3.556947642220357,0.3243693355844879,3.4354134383829025,10.591054891771934,2.7994076561239987,True,success
REP_00139,REP_00139,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-31.353258009906,6.1607222e-05,21.0,3.0705113410949707,0.1381458773661441,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00139/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00139/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-776.1708654992642,1.1746525222714972,1.4457710917557567,3.2120863699686844,1.2435254019625821e-05,0.00012102961405957592,9.73278180474336,4.515655793536399e-05,True,success
REP_00140,REP_00140,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-38.995528684894,0.000149558215,35.0,5.1232640743255615,0.3813294647412965,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00140/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00140/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-551.3579109833885,1.1475828494965001,1.5658709129297042,2.918685308654672,0.7926085758816914,5.549844137252397,7.001998598209457,2.3106897206676433,True,success
REP_00141,REP_00141,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-48.521028127051,0.000123215096,22.0,3.374114990234375,0.10548465782045527,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00141/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00141/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-667.9650539975164,1.131842139667473,1.4290701484313244,3.7068875226894633,0.487277880468155,5.1137837133624275,10.494594395397819,1.5406569773178276,True,success
REP_00142,REP_00142,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-58.027040626774,0.000105333753,61.0,9.028814792633057,0.46721016251329905,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00142/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00142/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-819.643054944642,1.152551542707621,1.533813925576779,3.933756051146987,0.4883359816565502,5.209547087011434,10.66795665832247,2.3413378729291607,True,success
REP_00143,REP_00143,GFN2-xTB,6.7.1,0.0,1.0,0.0,,tight,True,-46.058085386202,0.00052612524,43.0,7.283028602600098,0.5395068927299501,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00143/xtb_preopt/xtb_input.xyz,/home/ws/xd2484/xeco/experiment/P3_Z_dft_descriptors/artifacts/calculations/REP_00143/xtb_preopt/xtbopt.xyz,success,GEOMETRY OPTIMIZATION CONVERGED,GFN2-xTB,True,converged,opt_not_converged: STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,False,-683.8354916975759,1.1324587075316652,1.3391740311059626,3.121740037086821,0.34974612295287877,2.891578966965058,8.26765123956682,1.9623793403672813,True,success
