compound_id,atom_index,element,x_A,y_A,z_A,d_av_i_A,ECN_i
REP_00066,27,H,1.5088627967513608,-0.3609620415391471,-2.607948299537429,1.096852829056655,1.0000000564183897
REP_00066,28,H,3.33349614552721,0.6786338601858772,-1.3349685571197556,1.0995914373962838,1.0000000424099666
REP_00066,29,H,1.737985669691129,1.3330168899956374,-0.8024434478813097,1.0963977658582842,1.0000000302357643
REP_00066,30,H,4.143228853596537,-1.4352433988045643,2.3487504328254163,1.1097494724136532,1.0000001395123328
REP_00066,31,H,4.048942705145463,0.2963712699438021,2.865216317441956,1.1101410022495724,1.0000001395178846
REP_00066,32,H,5.573219989356087,-0.33923222061605546,2.0983827064123446,1.0994645140330723,1.000000031311699
REP_00067,0,C,6.789005338483889,0.7801022896615039,-1.0313846821534152,1.0978675188597613,3.0037880514730007
REP_00067,1,C,6.279533288499527,-0.6558280368786117,-0.771284811757829,1.1077945723142282,2.0351385741706958
REP_00067,2,O,5.106755357393289,-0.6447566504559679,0.12286538002024598,1.4507081616499282,1.9907372709806528
REP_00067,3,C,3.9113443202633027,-0.41036293775913874,-0.6255256861375644,1.3266500259910916,2.1563141007974758
REP_00067,4,O,3.8206189484419215,-0.25000307020001916,-1.8593455645108914,1.2475006502943706,1.0
REP_00067,5,C,2.7673968462752923,-0.41696195931129976,0.4109153634621976,1.1008175991667868,2.011049397260165
REP_00067,6,C,1.4330463125356976,-0.2022073644811957,-0.30941482211459453,1.1026956563697532,2.0135452888679297
REP_00067,7,C,0.28244291060668747,-0.2214318167800381,0.7031942983964624,1.102158467741827,2.013283146845471
REP_00067,8,C,-1.05158043472843,0.0060547440376616975,-0.013788181458406355,1.0991811446231594,2.0101512844765903
REP_00067,9,C,-2.167210728717478,-0.011823261778833293,1.0556552435211937,1.3279307682046162,2.2130884850047092
REP_00067,10,O,-1.9703482743108038,-0.10549845424168593,2.287868457646631,1.2513509790235975,1.0000000000000062
REP_00067,11,N,-3.4735457103481924,0.10698740521544485,0.5306265641380974,1.4476923659809162,2.972172922997792
REP_00067,12,C,-3.820469927795441,0.19183925686428302,-0.8929520621524125,1.1003176913472323,2.0335261174650996
REP_00067,13,C,-4.078697471522802,-1.209035039054799,-1.4874955798543232,1.0964837227411133,3.003405351240154
REP_00067,14,C,-4.578314010210406,0.09935240801239585,1.5007245365975084,1.1031108774752685,2.034375141257122
REP_00067,15,C,-4.968860976514899,1.5414677960523817,1.8857141149589394,1.0970970083881755,3.003639347197679
REP_00067,16,H,6.957017849042457,1.292854944879688,-0.07392719298913986,1.099030654968097,1.0000001501791629
REP_00067,17,H,6.0444318347813955,1.3331760078535655,-1.6184721778782425,1.0977030618026893,1.000000138596382
REP_00067,18,H,7.730476405667186,0.7222746671700512,-1.5902633845731269,1.0963837128268554,1.0000001179886977
REP_00067,19,H,7.011787837458254,-1.2360691239952228,-0.18939601169012596,1.1006684444713786,1.0000000166591376
REP_00067,20,H,6.0510392667906885,-1.1596627724539685,-1.7343900430687729,1.11068927297473,1.0000000484178555
REP_00067,21,H,2.962324512779602,0.38401716571741484,1.1392513446478485,1.1000171363897935,1.0000001412540156
REP_00067,22,H,2.7878866766216808,-1.3822364456069538,0.9384111386477294,1.100193849117963,1.0000001437228692
REP_00067,23,H,1.4539086935445362,0.7625771580700915,-0.8411384651800841,1.1018051233627786,1.0000002619440533
REP_00067,24,H,1.289263814939341,-0.9947378789744994,-1.0612706400004128,1.1018463039889783,1.0000002629653784
REP_00067,25,H,0.4293393809489388,0.5646154039955802,1.4604092233308652,1.1012825868922584,1.0000002747882908
REP_00067,26,H,0.2571226534412497,-1.1888328238177055,1.228948527463913,1.101328026050172,1.0000002759679287
REP_00067,27,H,-1.0515130867816447,0.9839652615668605,-0.5150664897746948,1.0989035237386962,1.0000000856248255
REP_00067,28,H,-1.2287916998649375,-0.7834094242967123,-0.7562679598308394,1.0981501500734,1.0000000793363992
REP_00067,29,H,-3.0051569184444227,0.697722393980342,-1.428050326948371,1.0986278875326465,1.000000096325281
REP_00067,30,H,-4.728195962800117,0.8063261408137364,-0.9546378160859581,1.0978915455705003,1.0000000894470975
REP_00067,31,H,-4.893524059857556,-1.7033420387185685,-0.9421274839478285,1.0980474520518426,1.0000002139688935
REP_00067,32,H,-4.357810164146691,-1.0913567100263506,-2.537565051832494,1.0928851778232735,1.0000001001313426
REP_00067,33,H,-3.1761470120835553,-1.8298777397842885,-1.411301571989572,1.0981113716622766,1.0000002104865933
REP_00067,34,H,-4.212676078961981,-0.4395646176998453,2.39220610192817,1.1040208577875639,1.000000048825733
REP_00067,35,H,-5.422758347336681,-0.43549584337505376,1.0463272664737882,1.098009917023575,1.0000000258666675
REP_00067,36,H,-5.2702370409359744,2.107987236896395,0.9938943854564326,1.0986875344562428,1.0000001866183867
REP_00067,37,H,-4.107811772543941,2.0377511154665884,2.3536296973119732,1.0984752679173924,1.000000179899653
REP_00067,38,H,-5.801060828369012,1.5031581389490825,2.5943235766494674,1.0936871701106192,1.000000106323466
REP_00068,0,C,-4.802630957648805,-0.6764389313892997,-0.7118955821399341,1.0975771284575662,3.004143927876154
REP_00068,1,C,-3.6811236907598883,-0.6498287753610237,0.3380809612834407,1.110731592975279,2.040038592373198
REP_00068,2,O,-2.648244564606307,0.21192481682830935,-0.27148572599952436,1.4435154465850812,1.9727696436784614
REP_00068,3,C,-1.5830203114153842,0.39171835835343966,0.6462180932507934,1.329637026244123,2.1914167807732454
REP_00068,4,O,-1.5004366029000709,-0.01787572570152932,1.827680863453082,1.2531726377395243,1.0
REP_00068,5,C,-0.5059714301274292,1.2467032156704088,-0.073592123572783,1.3112606212680629,1.6936008368604896
REP_00068,6,O,-0.7411817604948334,2.2293863314472944,-0.799105551520246,1.2439291538012083,1.0
REP_00068,7,C,0.88543129395545,0.7245237559052743,0.30828207114342787,1.103489016752379,1.0172356007733008
REP_00068,8,C,1.992254454762037,1.5415065138275732,-0.36658724338081333,1.0987479379985148,2.0104331131038613
REP_00068,9,C,3.3680885938757057,0.9419383704133513,-0.032112913268040555,1.0981942352242937,2.0088152784754483
REP_00068,10,C,3.4411788683964737,-0.5185704380636373,-0.5234444114354273,1.097656025299475,2.0081831824461416
REP_00068,11,C,2.3575180397159734,-1.3770481406972253,0.15735806837147592,1.0968300287465331,2.0082518240217935
REP_00068,12,C,0.9578488674098081,-0.7812393770042702,-0.07016015763104999,1.3125386615337515,1.6858144386611909
REP_00068,13,O,-0.02041895480498288,-1.4383617507074868,-0.47351392276369675,1.2455970479448408,1.0
REP_00068,14,H,-5.6175955371497315,-1.3049153632107433,-0.3439358006570783,1.092952111392182,1.0000000816544727
REP_00068,15,H,-4.413690184535872,-1.0840757574157065,-1.6562547552058227,1.0996622286594129,1.0000001960256213
REP_00068,16,H,-5.169449169866899,0.3448718669208442,-0.8895936563273682,1.0996399480904597,1.000000195537733
REP_00068,17,H,-3.267657681087895,-1.6621032834339244,0.5171960197498351,1.1080325143227285,1.0000000858010838
REP_00068,18,H,-4.0288788814353,-0.22154546784527163,1.2995271841354346,1.1084850619908186,1.0000000897736943
REP_00068,19,H,0.9567290820119431,0.7661365112520834,1.4064554307545918,1.1012718664112748,1.0
REP_00068,20,H,1.8331600711893143,1.5315353193393886,-1.4558258630951875,1.1008411698643887,1.0000001979357076
REP_00068,21,H,1.9239771930104808,2.5768529337624275,-0.01563347806695876,1.0953413055440158,1.0000001155320417
REP_00068,22,H,3.528522849880535,0.9728905905154703,1.055974208409821,1.1002866989398077,1.0000001415399034
REP_00068,23,H,4.148441195108006,1.532420507300479,-0.5234209009368934,1.094989909252172,1.0000000834352438
REP_00068,24,H,3.2938598861813904,-0.5424818984985637,-1.613058943394036,1.099788394326529,1.000000136947512
REP_00068,25,H,4.420559944330907,-0.9461214598297703,-0.2869589042182696,1.094491931771949,1.000000080631184
REP_00068,26,H,2.521523618754716,-1.395236566084423,1.2445062549372634,1.0995998600499435,1.0000000748916522
REP_00068,27,H,2.3511137628121137,-2.3966699124788193,-0.2364156590965451,1.0930358332070444,1.0000000378698142
REP_00069,0,C,4.0433249453942155,-0.2219263070998552,1.5186449816494427,1.098288929284209,3.004042344919744
REP_00069,1,C,3.5932585218203665,0.07369183570289052,0.07824582014604331,1.112970859630986,2.0408964230362074
REP_00069,2,O,2.1167849765920144,0.02330633812613157,0.15061544952105818,1.4491285852163622,1.9777732930574232
REP_00069,3,C,1.587619130721164,0.24419255090153708,-1.1540401109820304,1.3359807762756126,2.3324666236486435
REP_00069,4,O,2.2264203582438955,0.4549525870156963,-2.2112661867658896,1.2530817117908668,1.0
REP_00069,5,C,0.08085864525982733,0.1863131350630947,-1.0484085120080229,1.3986748021601967,2.784911044880538
REP_00069,6,C,-0.6543169590924169,0.41979772406133753,-2.1623786780228342,1.1181731565454636,1.2822127514355963
REP_00069,7,C,-2.1184538956731007,0.27722367049427243,-2.134144173639909,1.327956091304875,2.0018666125370843
REP_00069,8,O,-2.882752648078733,0.5823363350767505,-3.0727243831382878,1.2482704557424429,1.0
REP_00069,9,C,-2.6209084451896545,-0.39772294378439965,-0.8290049501510267,1.096560914940441,2.0069472727597777
REP_00069,10,C,-1.8201731789116282,0.09055299349412883,0.3953730538401124,1.5299988354794123,3.9942377497967114
REP_00069,11,C,-2.145685201592894,-0.7589068263343051,1.637600979235164,1.0962615451066682,3.004113236498735
REP_00069,12,C,-2.061366408787737,1.5973491200194763,0.662381370326062,1.0963314381158866,3.0032758454772246
REP_00069,13,O,-0.35064233875079454,-0.11655450164892682,0.23633804808687017,1.4289831002956208,1.912752554945266
REP_00069,14,H,5.135710222601583,-0.19766911752553173,1.5611305818402696,1.093480249992993,1.000000081524838
REP_00069,15,H,3.679472342071435,-1.2143924114930043,1.8245414246217053,1.1004319073232571,1.000000199069187
REP_00069,16,H,3.6262569669531266,0.5351548159026643,2.199799879703016,1.1004951543204415,1.0000002008557696
REP_00069,17,H,3.931018009165809,1.0776093366389794,-0.2550044812476576,1.1103997573189446,1.0000001161147216
REP_00069,18,H,3.9766254487900095,-0.6880991401745671,-0.6330046791984287,1.1104832292530034,1.000000117070885
REP_00069,19,H,-0.14976463459869344,0.6822775893834889,-3.0922550067477954,1.090017758834491,1.0
REP_00069,20,H,-3.680572362112279,-0.16044925129097673,-0.6891957462844766,1.0948666817029211,1.000000048079432
REP_00069,21,H,-2.492648209306823,-1.480869859395714,-0.9495824365993543,1.0973590474175219,1.0000000622690077
REP_00069,22,H,-1.532304456847131,-0.41423142901418886,2.4786815619782874,1.0965644784030812,1.00000012940342
REP_00069,23,H,-3.207709985427498,-0.645794192339945,1.8744141033473656,1.093970562925222,1.0000000863735592
REP_00069,24,H,-1.918893448641467,-1.8124347026003438,1.428651794588487,1.0977318867368915,1.0000001513403234
REP_00069,25,H,-1.8083651783853787,2.1820753695330137,-0.22947375070469014,1.0960474480968037,1.0000001327820007
REP_00069,26,H,-1.4341666888321816,1.9163179937477999,1.5038330447020043,1.09688722879349,1.0000001298723002
REP_00069,27,H,-3.118585434338583,1.7435339776518342,0.9100377767096384,1.095634891311524,1.000000122530379
REP_00070,0,C,5.100901843301402,1.1791837804510714,0.8762361802964945,1.0979473027169484,3.0042614903680214
REP_00070,1,C,3.9077963435515843,1.3938972508559815,-0.06917282722185167,1.1126989808530399,2.0455828752424225
REP_00070,2,O,2.842620829137557,0.5450941139174159,0.4892548425145296,1.452774608626871,1.990799954282483
REP_00070,3,C,1.6412405474569152,0.7491002266953943,-0.2705060138931335,1.3417956514257259,2.4602347644401776
REP_00070,4,O,1.5039017188828718,1.5397293699809582,-1.236752802906777,1.2560211993934385,1.0
REP_00070,5,C,0.5979821897620206,-0.08140477183010617,0.3581263239695873,1.447468561757091,2.831733327659779
REP_00070,6,C,0.7710967975268593,-1.2507352376804377,1.0797646432612247,1.4647900690200313,2.7319591579836593
REP_00070,7,C,1.371638810905078,-2.4056359161616867,0.27427422138807184,1.0975757489056752,2.0062528796010493
REP_00070,8,C,0.10726966787624947,-2.547066192673846,-0.7093301975302655,1.096312810549956,2.001522796009959
REP_00070,9,C,-1.0580447597957487,-1.6789949694537565,-0.07797379403124864,1.0975091288169325,1.0065289131794402
REP_00070,10,C,-0.6575719263549754,-1.7552132001186154,1.4136244836644813,1.0957639903598453,2.0064509525072722
REP_00070,11,C,-0.7798084734597273,-0.14571417079824694,-0.3006588116601789,1.1061788556457202,1.0172153976612954
REP_00070,12,C,-1.8739978336104752,0.7277014813933769,0.33771287354932494,1.3283904918910991,2.200976629926104
REP_00070,13,O,-2.0471377796755528,0.9687352958272074,1.5510100982998791,1.249065609250111,1.000000000000032
REP_00070,14,O,-2.6601495288720858,1.202589024311712,-0.7504414793154208,1.4467659337876324,1.9866367974830357
REP_00070,15,C,-3.763766477932817,2.050366582786607,-0.2656056687710895,1.1072603915028658,2.035548663999398
REP_00070,16,C,-4.987206014411809,1.1882464459238677,0.11384465763126046,1.0974989913337754,3.0038944133707237
REP_00070,17,H,4.826725035236777,1.4882278991519224,1.8954387204231484,1.0997522773303736,1.0000002018131715
REP_00070,18,H,5.376636428171198,0.11457837074995689,0.8906218160758522,1.0998278279258134,1.0000002036656708
REP_00070,19,H,5.946964759946352,1.7758378241053325,0.5234065553597222,1.0937583276330536,1.0000000894410503
REP_00070,20,H,4.152170619090697,1.0781025011537502,-1.104363897288486,1.1095340027798544,1.0000001274518493
REP_00070,21,H,3.5928558554363184,2.4583993882138646,-0.0875156086201998,1.110265199632385,1.0000001368804528
REP_00070,22,H,2.2820653532420634,-2.1365929472160903,-0.27331104077610713,1.09595174752013,1.0000000169937948
REP_00070,23,H,1.517980582886323,-3.3144506603352544,0.8735406255541852,1.0983990093436438,1.0000000222128256
REP_00070,24,H,-0.22071887102178767,-3.590752042013758,-0.7582199746969157,1.095101299229532,1.0000000362238777
REP_00070,25,H,0.36877304532872085,-2.1816810969845326,-1.710446177327782,1.0973256144651204,1.000000045794466
REP_00070,26,H,-2.0606968747611862,-2.0113431955668393,-0.3727381328141425,1.096655197618328,1.0
REP_00070,27,H,-0.6645731376431019,-2.7710085054383904,1.8207803860302272,1.094378842707295,1.0000000102402395
REP_00070,28,H,-1.197764914013323,-1.049075400726419,2.0550800680679067,1.0963139725819573,1.0000000127330133
REP_00070,29,H,-0.6831607439518811,0.14592603096099316,-1.361008569240623,1.1039639483706425,1.0
REP_00070,30,H,-3.446431409539299,2.669442446044106,0.5994710603389116,1.1100964969692022,1.0000000467484313
REP_00070,31,H,-3.9771175322317416,2.6802708432072264,-1.1419731544058527,1.1001445472040878,1.0000000161653466
REP_00070,32,H,-5.256127038487072,0.5355219508496111,-0.7280494967982308,1.0987054199984192,1.0000001538848244
REP_00070,33,H,-5.825709571226667,1.8540394118821095,0.3471369674514432,1.0958073863350493,1.000000119213024
REP_00070,34,H,-4.74848928506393,0.5746778093961582,0.9919254819764045,1.0974871881924273,1.000000143325575
REP_00071,0,C,6.413798085921781,1.0779744897357906,-1.3591277471838974,1.098446787770709,3.004076827178333
REP_00071,1,C,5.706866355578643,-0.23402992880762963,-0.9772831311035418,1.1128829688935675,2.0431985791334206
REP_00071,2,O,4.341719153736758,0.18662226075979596,-0.6083942406678802,1.4510201505937848,1.9851573718682385
REP_00071,3,C,3.589439364569467,-0.9637289656044428,-0.2113432454509083,1.3271937031600127,2.158076664875894
REP_00071,4,O,4.00702373460987,-2.1387058703158357,-0.1656351066309041,1.247812753044941,1.0
REP_00071,5,C,2.1853977431552796,-0.44200243939411177,0.1600628514404234,1.1009509066306675,2.010483224469882
REP_00071,6,C,1.2726892889967145,-1.6395321800311646,0.46180907262386384,1.1003201226907655,2.011503925878241
REP_00071,7,C,-0.07626963932257627,-1.1770586016267213,1.022415018607766,1.0980656087287506,2.0086300620718758
REP_00071,8,C,-0.8650177379688628,-0.4605050577101809,-0.10799652478198513,1.3282571960503358,2.190929680404743
REP_00071,9,O,-0.4316153812719411,-0.33012125328766284,-1.2761376295326385,1.2527534393703401,1.0000000000000104
REP_00071,10,N,-2.1321536527414464,0.036383414112242135,0.27338040712067285,1.4527956541328784,2.959632156907852
REP_00071,11,C,-2.935942321335063,0.7323092295249304,-0.7594277134732547,1.0995179505809154,1.0283927216164357
REP_00071,12,C,-3.28801031150613,-0.22251785444733596,-1.9246410408342658,1.0963877277976775,3.0034046762712636
REP_00071,13,C,-2.207306274816699,1.9994253355252862,-1.2660247948112235,1.0963756108587963,3.0034105828158797
REP_00071,14,C,-2.7116674848240097,-0.09290725027193708,1.6220825832390695,1.1009273252709966,1.0349590539064326
REP_00071,15,C,-4.011122750755434,-0.9245818070958427,1.5747529317635174,1.0957081081232563,3.003358495594595
REP_00071,16,C,-2.9250792086514887,1.3000873883220017,2.252011288634911,1.0957375197044936,3.0033425695008527
REP_00071,17,H,7.443034619898515,0.8554753209003868,-1.6554392498510233,1.0939077919033355,1.000000087087684
REP_00071,18,H,6.4141178213446075,1.764233814483734,-0.4988674611374619,1.1004543551337285,1.0000002035700368
REP_00071,19,H,5.880769527962231,1.5562595439713092,-2.194734865246201,1.1005068639270077,1.0000002039880251
REP_00071,20,H,5.6789500514277735,-0.9400793473789203,-1.833512000289058,1.1101409894919332,1.0000001190302974
REP_00071,21,H,6.210641495680612,-0.729743697895998,-0.12098454873023783,1.1103012357303879,1.0000001209164402
REP_00071,22,H,2.2942982512775454,0.21418985206371488,1.0363342801358304,1.1001360321618008,1.0000000892357968
REP_00071,23,H,1.7925633951757842,0.143883408637514,-0.6845234045867817,1.1004122068724094,1.0000000917490062
REP_00071,24,H,1.115148314633755,-2.2091450730454474,-0.468306838322412,1.1019953125665372,1.0000001711902695
REP_00071,25,H,1.7557693654224298,-2.2954518378915947,1.1968088135610322,1.0971880471519344,1.00000010667629
REP_00071,26,H,0.08180727627959684,-0.48179669135806713,1.8590459200869267,1.0992400643646099,1.000000058510196
REP_00071,27,H,-0.6474883626397617,-2.0490639698827984,1.3601523400974378,1.0957877091090047,1.0000000408239618
REP_00071,28,H,-3.862251026833148,1.0346456761691176,-0.25771824446738933,1.0959778903523185,1.0
REP_00071,29,H,-3.9592518107912404,0.30535480830675843,-2.6096531663172704,1.0947403082818508,1.000000101231933
REP_00071,30,H,-3.785910723292243,-1.116993800117131,-1.5319938461217795,1.096432349946177,1.000000129327732
REP_00071,31,H,-2.3690207996219,-0.5126881973155738,-2.449891436406059,1.0975557259744817,1.0000001343812315
REP_00071,32,H,-1.2933987018360782,1.707421144092108,-1.7989248594366731,1.0974862282089664,1.0000001335352233
REP_00071,33,H,-1.9491176674099,2.641931205974632,-0.41581148206222357,1.096511682006987,1.000000129281695
REP_00071,34,H,-2.8802965625811146,2.533873776106249,-1.9441121797488854,1.0946933803154528,1.0000001017398796
REP_00071,35,H,-1.9789001488806932,-0.6374043274272763,2.2296371503595966,1.09660730787515,1.0
REP_00071,36,H,-3.8148263431848872,-1.8845133657139188,1.080575491339548,1.0973660621031989,1.000000172500412
REP_00071,37,H,-4.799970240703816,-0.3922809247753021,1.0290975077118776,1.0969797152927583,1.0000001963016805
REP_00071,38,H,-4.337330437748423,-1.0983199609626018,2.6027030279353456,1.092372572771687,1.0000001153447993
REP_00071,39,H,-3.2414923950365755,1.1574068411953602,3.2877628901771336,1.092362787341865,1.0000001142747377
REP_00071,40,H,-3.696716814091497,1.8618715324916904,1.7112072125993392,1.0970392565961713,1.0000001989313807
REP_00071,41,H,-1.9838083688413464,1.8636607168309598,2.2256097168566344,1.0974073030516436,1.0000001741952074
REP_00072,0,C,2.853826566144405,-1.5288974033077185,-0.962055039807168,1.0977888461987673,3.003994379190283
REP_00072,1,C,2.95986293616153,-0.40857336305297726,0.09071811834220876,1.1085224081078635,2.03733166939956
REP_00072,2,O,1.58778227805442,-0.08448221221008614,0.5234879680224794,1.4487736061963032,1.984999497437997
REP_00072,3,C,1.2389947315170893,1.254067979813778,0.17275724897109992,1.33100670488649,2.2940014196815732
REP_00072,4,O,1.9843397461454437,2.132932099388686,-0.30591586674832344,1.2478258224688907,1.0000000000002411
REP_00072,5,C,-0.1956813697806745,1.445001516377555,0.6061095686379755,1.421539521945434,2.86289589815358
REP_00072,6,C,-0.4935451488516499,2.5437043122120127,1.407170937558605,1.1212877183525507,1.3108025954917
REP_00072,7,C,-1.801340230570588,2.7384189274274404,1.8474475733058404,1.1165176876369347,1.2721256445264995
REP_00072,8,C,-2.808489945364487,1.8358567373046517,1.4847933521421044,1.1156619217983852,1.2679160287743638
REP_00072,9,C,-2.5163784190161302,0.7472288823018878,0.6650128254532874,1.1153975968508223,1.2710667006576404
REP_00072,10,C,-1.2047977713963263,0.5547377527266804,0.2218879139635483,1.423350463485003,2.883896738343812
REP_00072,11,C,-0.8763377429217568,-0.5305202235477421,-0.7670248755889197,1.3331987198981017,2.3254437032523563
REP_00072,12,O,-0.07995599218762088,-0.44997068576930993,-1.7261455578323617,1.2492496163880988,1.0
REP_00072,13,O,-1.6871690955294172,-1.65842841582526,-0.43497049786576886,1.448433648572741,1.9917225503058544
REP_00072,14,C,-1.4193978257853246,-2.743514778653635,-1.392003021649842,1.1065653297897327,3.0305269656056586
REP_00072,15,H,3.8577353002579016,-1.7687826850509492,-1.325970129879518,1.09444593952395,1.000000084986268
REP_00072,16,H,2.3990466829207504,-2.4214655836623984,-0.5105090511162204,1.0988159693724744,1.000000175528186
REP_00072,17,H,2.221287494728173,-1.185766571884215,-1.7935078810789864,1.0996173539912377,1.0000001681102557
REP_00072,18,H,3.4718046610830453,0.48386160606822687,-0.3256656418113859,1.109909886146851,1.0000000485701803
REP_00072,19,H,3.4713315384121852,-0.7606353368174195,1.0018417041719436,1.1025851261209827,1.0000000224105194
REP_00072,20,H,0.30638060673162953,3.229890713418944,1.6826794759235346,1.089329126737544,1.0
REP_00072,21,H,-2.0362342841699164,3.5940500052235342,2.4771311222362233,1.0880170630557184,1.0
REP_00072,22,H,-3.828134447740745,1.9853211709530023,1.8322894583252292,1.0875514111821942,1.0
REP_00072,23,H,-3.2885103478811497,0.048307150309852276,0.35368968312848226,1.0870149042081039,1.0
REP_00072,24,H,-1.6222841822403407,-2.4280852058228626,-2.435151220844013,1.10852013865706,1.0000001334369673
REP_00072,25,H,-0.37204838255961,-3.098002976109372,-1.3156462123609123,1.1083470327991682,1.0000001370427518
REP_00072,26,H,-2.12195211830156,-3.5261729593989957,-1.0724038085958063,1.0992179170878733,1.0000000325249137
REP_00073,0,C,6.1199842601139105,-0.06805940506686334,-0.6118605801731902,1.0985209804649712,3.004222135625654
REP_00073,1,C,4.723461739814366,0.5668281100574364,-0.47289985706848636,1.1174035947210517,2.0579347032365733
REP_00073,2,O,3.795426838456561,-0.5653307220923607,-0.44630670517869325,1.4621907557675087,2.001897512286307
REP_00073,3,C,2.455038173197235,-0.00812322354186306,-0.29077227021049096,1.1174500178014228,2.0600821306352115
REP_00073,4,C,1.546164205679298,-1.2613183040622364,-0.2255691373681959,1.108639721561521,2.037916730993836
REP_00073,5,O,0.1322111691373373,-0.8788741189464524,-0.36363935180931284,1.4396340060482204,1.9780225876147866
REP_00073,6,C,-0.3744567489011229,-0.43097363984957365,0.8783577787370755,1.3275530613777429,2.19675116766064
REP_00073,7,O,0.21196471739053094,-0.3554626181225992,1.9811360206403161,1.2512845514982445,1.0000027861353287
REP_00073,8,C,-1.8552662585595054,-0.01887916423211513,0.6864827659904507,1.5305056169392448,4.037244252814823
REP_00073,9,O,-2.3926627731143677,0.4036613125713084,1.9849714543040724,1.0397413520728782,1.003476148252592
REP_00073,10,C,-1.9103936322809862,1.1625665220703325,-0.3227767881292196,1.0981267880222416,2.0080128488359548
REP_00073,11,C,-3.377410160973927,1.56131874810072,-0.5489452393662513,1.0986073693188056,2.009073085515987
REP_00073,12,C,-4.179531380615726,0.36055196910468995,-1.0918526484198594,1.0992058817624033,2.0086827924530533
REP_00073,13,C,-4.119568103532286,-0.8053068566426428,-0.08320100923289868,1.0986155746966626,2.0090109790155997
REP_00073,14,C,-2.6617764155095047,-1.2340304947340681,0.1513540805233909,1.0979884455101803,2.0080096945967956
REP_00073,15,H,6.1645732183053,-0.6641250268622682,-1.5352160543883784,1.0999399059515282,1.0000002016039056
REP_00073,16,H,6.311457785359769,-0.7291618660176112,0.2461075398853251,1.09992178541655,1.0000002015767517
REP_00073,17,H,6.876674456983311,0.7229704864388947,-0.6453179097911035,1.0951838966465939,1.0000000986206616
REP_00073,18,H,4.6624488347468205,1.1634944938585623,0.46566728411082503,1.1138409540287373,1.000000135492088
REP_00073,19,H,4.517049649153925,1.2398585490660015,-1.3361813829417977,1.1139259223644067,1.000000136614511
REP_00073,20,H,2.3435653669252625,0.5839222800056089,0.6451627594067637,1.1130671466569362,1.0000000872215906
REP_00073,21,H,2.1525836122920157,0.6209331016152997,-1.1597307748094654,1.1145759451484225,1.0000001012939332
REP_00073,22,H,1.7389405532348596,-1.8199642474210949,0.7155027781411086,1.1112445168515594,1.0000000485860967
REP_00073,23,H,1.7184901255279603,-1.9026914850927934,-1.104314588439811,1.1014759885349512,1.0000000171993713
REP_00073,24,H,-1.5504526106212357,0.2902225359024318,2.58329020428507,1.039313061804605,1.0
REP_00073,25,H,-1.3508576252989217,2.0076837543672568,0.0985984819500622,1.0976615219504235,1.0000000600169685
REP_00073,26,H,-1.4433500656697202,0.8381116566265734,-1.2615119391295078,1.0975538052571132,1.0000000593539047
REP_00073,27,H,-3.4174645886845063,2.3956840205027494,-1.257663357653509,1.0954684636306342,1.000000058830544
REP_00073,28,H,-3.807335848819644,1.877060234343217,0.4137546417866138,1.100599780130425,1.0000000991449387
REP_00073,29,H,-3.7505747032195353,0.03707796658438034,-2.052363358788484,1.1005544634611737,1.0000001283777171
REP_00073,30,H,-5.2236047954229505,0.6571476009691756,-1.2493208271310594,1.0967472450377957,1.0000000877888837
REP_00073,31,H,-4.688954004400675,-1.6618668435021229,-0.4604738112037033,1.0955501363670197,1.0000000598978176
REP_00073,32,H,-4.546803870261051,-0.47516861866742455,0.8757924760102167,1.100540863864112,1.0000000994804445
REP_00073,33,H,-2.1979559296653357,-1.5733706441608841,-0.7834924132004706,1.0973692021207142,1.000000059202738
REP_00073,34,H,-2.6215987936398317,-2.03634512357136,0.8992421148006059,1.097569831943692,1.0000000604405388
REP_00074,0,C,4.215877759580677,0.2734522438651525,-0.26833343656954783,1.1071558053331179,3.032068965130516
REP_00074,1,O,2.90093937032445,-0.25635613221545,-0.6550492410117768,1.45321530146599,1.9993423874320762
REP_00074,2,C,1.8851132835033142,0.41128865809286336,0.1128455991757508,1.3413791746829666,2.456120074807202
REP_00074,3,O,2.0800430714350644,1.3181269557780864,0.9587373145652931,1.25534302664109,1.0
REP_00074,4,C,0.5899806280714931,-0.11589840764300591,-0.34972282968175766,1.4467210487060207,2.831269898086329
REP_00074,5,C,0.3305438959706634,-1.3574927124872627,-0.9044095655196611,1.464240028350163,2.731433892384903
REP_00074,6,C,0.6024472899022234,-2.5374490500140325,0.030994976020008686,1.0973277771294296,2.0063010675607473
REP_00074,7,C,-0.5597790881139182,-2.1444834462108684,1.0704954712569024,1.0961188336759276,2.001501952144242
REP_00074,8,C,-1.4421836064501525,-1.0325455431176789,0.36658879054708904,1.0971368808890378,1.0064626438934783
REP_00074,9,C,-1.2055204503126138,-1.4140839403668772,-1.1127722073089072,1.095560999999804,2.006452517198869
REP_00074,10,C,-0.681894954039678,0.34562038403202655,0.3610580337392116,1.105775133540775,1.0173145598049296
REP_00074,11,C,-1.488380758232064,1.440199542296889,-0.3556614915187547,1.3283819187794288,2.198591518079794
REP_00074,12,O,-1.6634070569435027,1.5858859140046102,-1.583231571297897,1.2485139265987226,1.0000000000000102
REP_00074,13,O,-2.0274247761817414,2.2616936930062326,0.6781850602062915,1.447138662630321,1.9904069346104076
