compound_id,canonical_smiles,source_dataset,repellent_active,scaffold_smiles,method,convergence,charge,multiplicity,mmff_energy,homo_ev,lumo_ev,homo_lumo_gap_ev,total_energy_eh,dipole_debye,partial_charge_mean,partial_charge_std,partial_charge_max,partial_charge_min,dft_subset
REP_00275,OC1CCCCC1c1ccc(F)cc1,repellent,1.0,C1CCC(C2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,34.22856244813838,-10.865407586365109,-6.6628802127439,4.2025273736212085,-42.15667401744476,0.8612359130179773,-9.128234566691751e-16,0.12066833375068649,0.2831681055670621,-0.4509932389994526,False
REP_00280,OCCc1ccccc1Br,repellent,1.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,28.715745637068725,-10.902849615773954,-6.904593723940696,3.9982558918332582,-29.852100447280286,1.258043588681119,-4.791488843119097e-16,0.13539625582646972,0.28593140622926605,-0.4434095233131711,False
REP_00283,c1ccc(COCc2ccccc2)cc1,repellent,1.0,C1CCC(CCCC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,46.425974870776116,-10.722797359001712,-6.194205992842396,4.528591366159316,-41.14553002066258,0.4730293610565999,-7.61364151801131e-16,0.06993140844722916,0.07744426222012066,-0.3189774601196878,True
REP_00284,c1ccc(Cc2ccccn2)cc1,repellent,1.0,C1CCC(CC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,50.17471514498701,-10.027029921215643,-6.844906898392746,3.182123022822897,-34.19878236238965,0.7081645767195357,-3.9320398788807626e-16,0.06486043373930872,0.10121542693717536,-0.23835087517248915,True
REP_00285,CC1c2ccccc2CCC1O,repellent,1.0,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,35.674211538699346,-10.611826854661995,-6.142061565808145,4.46976528885385,-34.7661242137624,0.6562019337621059,-1.772086750844e-16,0.11457399719568263,0.2874758926714523,-0.4529245495665269,False
REP_00286,CC1(C)C2CCC3(C2)C1C(O)CCC3(C)C,repellent,1.0,C1CCC23CCC(CC2C1)C3,GFN2-xTB,converged,0.0,1.0,77.68682089376388,-10.64907571572487,-0.14411064840157642,10.504965067323292,-49.50006760860929,0.6536417256856691,3.2794534283942494e-16,0.09605593303485624,0.2793975359478838,-0.45276884122258293,True
REP_00287,CC(C)(C)C1CCC(=O)CC1,repellent,1.0,CC1CCCCC1,GFN2-xTB,converged,0.0,1.0,23.372791231006076,-10.526286638765276,-6.866257308891785,3.660029329873491,-34.67501517501268,1.5053431242433646,-1.3112116756348832e-16,0.09893294225378595,0.23670934084248785,-0.37423525565989263,False
REP_00288,CC12CCC(C1)C(C)(C)C2=O,repellent,1.0,CC1CC2CCC1C2,GFN2-xTB,converged,0.0,1.0,40.8222201944882,-10.291724260916283,-6.796484705695155,3.4952395552211275,-33.661680813271644,1.2350884686098922,1.36978905584539e-16,0.09627769566140656,0.23176533539888416,-0.36069106271365564,True
REP_00295,CC(C)C[C@H](O)c1ccccc1,repellent,1.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,25.24312467479798,-10.758144839683881,-6.294202012606323,4.463942827077558,-35.7659438769597,0.6822083294785228,6.790203320252074e-17,0.11152433369594277,0.2844495324992535,-0.45269384094271575,False
REP_00298,COc1cc(C(C)C)ccc1C,repellent,1.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,31.08721770878493,-9.949859616032121,-5.8353740470273765,4.114485569004745,-35.7807795430357,0.563772618520839,-1.2836953722228372e-16,0.07471057489560017,0.13116033748038053,-0.2735764974122268,False
REP_00303,C[C@H](CC=O)CC(C)(C)C,repellent,1.0,,GFN2-xTB,converged,0.0,1.0,21.745039430581222,-10.901687155110386,-7.270503016240856,3.6311841388695294,-32.50808343069905,1.2203896420915856,-1.4199950739067293e-16,0.0934206593439523,0.20720224534317233,-0.33604949922385335,True
REP_00306,C=CC(C)(O)CCC=C(C)C,repellent,1.0,,GFN2-xTB,converged,0.0,1.0,15.830012868124333,-10.021781733776852,-5.779788304237899,4.241993429538953,-34.60462291509731,0.7113085701968757,8.637726549346585e-17,0.1149301553827264,0.2847316623941031,-0.4479107478029826,False
REP_00310,CC(=O)CCC=Cc1ccccc1,repellent,1.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,22.266769118577745,-10.317822357345845,-6.977029804601903,3.3407925527439417,-36.851892912255046,1.2447071311423585,3.080097905123264e-16,0.09755002860202462,0.23416368769167142,-0.3644990737974993,True
REP_00313,CC12CCC(CC1)C(C)(C)O2,repellent,1.0,C1CC2CCC1CC2,GFN2-xTB,converged,0.0,1.0,38.38193511384351,-10.16251774292128,-0.19068875913764535,9.971828983783634,-34.69571981856772,0.5780007240984225,-1.5313421029312504e-17,0.08949990905863854,0.14676346667783408,-0.3391327675959925,False
REP_00315,CCC1c2ccccc2CCC1O,repellent,1.0,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,36.80773811790398,-10.591973407283055,-6.139369097574615,4.452604309708439,-37.92937739084997,0.6605800875010264,2.584139798696485e-16,0.10937985571611897,0.2865461511031252,-0.45349400483695645,False
REP_00321,CCCCCCC(C)C(C)=O,repellent,1.0,,GFN2-xTB,converged,0.0,1.0,3.7443508948932034,-10.634411456771836,-6.9054287866628075,3.728982670109029,-35.68316171648815,1.2488812921897008,1.5265566588595902e-16,0.0943601851374836,0.23451199433089864,-0.36466564347895136,False
REP_00329,CCCCCc1ccco1,repellent,1.0,C1CCCC1,GFN2-xTB,converged,0.0,1.0,-0.7618156405414971,-10.192588569232417,-5.670456605327929,4.522131963904488,-30.47255821286368,0.2418929173717482,2.2898349882893854e-16,0.06575766814234413,0.10718104383686033,-0.1970139846329521,False
REP_00331,C[C@H]1CC[C@@H](C(C)(C)O)CC2=C1CC[C@@H]2C,repellent,1.0,C1CCC2CCCC2CC1,GFN2-xTB,converged,0.0,1.0,40.698145108850746,-9.836770320365158,-5.146753652636528,4.69001666772863,-49.46992823020094,0.6298312826121958,-3.447969423203425e-16,0.09736642307959141,0.2812089070948443,-0.4553667738264106,False
REP_00332,C=C(C)[C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1,repellent,1.0,CC1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,43.441461045816425,-10.328388583492599,-7.428326209200171,2.9000623742924274,-47.3940173021537,1.767184780409002,-3.9496914510924564e-16,0.09009493177321076,0.22729392618394573,-0.388163410015433,False
REP_00333,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O,repellent,1.0,C1CC2CC3CCCC3(C1)C2,GFN2-xTB,converged,0.0,1.0,77.39268954813063,-10.535070493579386,-0.27887115269308077,10.256199340886306,-49.504695814557564,0.6544476083366269,5.418945715432312e-16,0.09738802317533726,0.28242213150531065,-0.4539427081108859,False
REP_00334,CC1=CCC[C@@H]2[C@@](C)(CC=O)[C@H](C)CC[C@@]12C,repellent,1.0,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,60.752697711832035,-10.031277312790323,-7.313754131944816,2.7175231808455065,-51.582465275769344,1.3637945487440903,-3.1854364107704346e-16,0.07793042861376807,0.21028981390021947,-0.33909707193664573,False
REP_00337,Cc1ccc(C)c2c1CCCC2=O,repellent,1.0,CC1CCCC2CCCCC12,GFN2-xTB,converged,0.0,1.0,43.607015657068196,-10.237795204933876,-7.369724849194829,2.8680703557390475,-36.909723650555776,1.4498607408117248,-1.1436325137921172e-16,0.1002334064291144,0.22703047252152853,-0.38497640751636886,False
REP_00339,N#Cc1cccc2ccccc12,repellent,1.0,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,44.31494330055698,-10.66704948992055,-8.014534957217847,2.6525145327027033,-29.991235049683397,1.7318454447973726,-8.688225577576472e-16,0.06677837878533097,0.10839696201987759,-0.23660440327603766,False
REP_00341,O=C1CCCCC1,repellent,1.0,CC1CCCCC1,GFN2-xTB,converged,0.0,1.0,1.061055718028968,-10.61464372937326,-6.93019565141978,3.68444807795348,-22.01705305838335,1.4255086741257885,3.963332929819952e-16,0.11878337780836468,0.23742085746021302,-0.37185117461525274,True
REP_00342,O=C1CCCCCCC1,repellent,1.0,CC1CCCCCCC1,GFN2-xTB,converged,0.0,1.0,11.718056212309802,-10.523003675052037,-6.834078299636117,3.68892537541592,-28.33649084636105,1.3584817563427227,-2.383359210472483e-16,0.10499088448901592,0.23747793408321993,-0.3804427041438138,False
REP_00343,O=C1CCCCCCCCCCC1,repellent,1.0,CC1CCCCCCCCCCC1,GFN2-xTB,converged,0.0,1.0,13.471490697190928,-10.56049777427847,-6.897085096511056,3.6634126777674147,-40.989892298641195,1.2679386625981728,7.073706699754568e-16,0.086493424211612,0.23449626976235982,-0.36859607101434083,False
REP_00345,O[C@H]1CCc2ccccc2C1,repellent,1.0,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,30.43972988721359,-10.597289623581917,-6.1360587634141375,4.461230860167779,-31.60079588460482,0.6233473435368475,-6.697541072466977e-17,0.1208834611888486,0.28983466075102343,-0.45208606810071916,False
REP_00346,OC1CCc2ccccc2C1,repellent,1.0,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,30.439729891423667,-10.59729430364777,-6.136060275185207,4.461234028462563,-31.600795901829002,0.6233494816565239,4.142217969593315e-16,0.12088347858757491,0.28983459943237383,-0.45208617769319154,False
REP_00347,OC1CCCc2ccccc21,repellent,1.0,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,22.959850485124182,-10.735716959830073,-6.26368802374236,4.472028936087713,-31.597520633968728,0.7779604223650103,2.6850502497727973e-16,0.11927377656958574,0.28674615433200235,-0.4493531215885735,False
REP_00348,OC1CCCCC1C1=CCCCC1,repellent,1.0,C1CCC(C2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,22.20341837343942,-10.211605697980085,-5.42919950327971,4.782406194700375,-39.977807460893686,0.8423895598066172,6.284955720842032e-16,0.1035101869410474,0.2858953172734878,-0.45552995902900045,False
REP_00349,OC1CCCCC1C1CCCCC1,repellent,1.0,C1CCC(C2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,15.25227991841919,-10.679801315926948,0.5141699493262252,11.193971265253174,-41.02250325579616,0.6214799148161917,6.938893903907228e-18,0.0982139303160134,0.2792635357916305,-0.44571990877270307,False
REP_00350,OC1CCCCC1c1ccccc1,repellent,1.0,C1CCC(C2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,36.053785995868914,-10.67109713576123,-6.198676429100149,4.47242070666108,-37.92669920165432,0.6847550704072504,-2.488430917263282e-17,0.10782945980132272,0.28356266612137715,-0.4529113171172107,False
REP_00351,OC1(Cc2ccccc2)CCCCC1,repellent,1.0,C1CCC(CC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,39.04705815320683,-10.564332278547578,-6.13087272885337,4.433459549694208,-41.09332383206983,0.5705249441901495,5.551115123125783e-17,0.1045247532922132,0.28275077822656314,-0.4486357157853852,False
REP_00352,OCCc1cccc2c1CCCC2,repellent,1.0,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,34.02227279230233,-10.47409495880923,-6.03057753862019,4.44351742018904,-37.92954804233562,0.9716726237592098,4.54138642400549e-16,0.10678652209647876,0.2892000964007322,-0.44582210464166966,False
REP_00353,C=C1CCC2CC1C2(C)C,repellent,1.0,CC1CCC2CC1C2,GFN2-xTB,converged,0.0,1.0,39.82234445691583,-10.212040115852167,-5.380253062637341,4.831787053214826,-29.544220288680613,0.2465460028200532,-2.5620531337503614e-17,0.04822050827617858,0.040828816477649583,-0.1095464432317588,True
REP_00354,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,repellent,1.0,CC1CCCCCCC2CCC12,GFN2-xTB,converged,0.0,1.0,49.91541112344607,-9.9946154977711,-5.489768104359745,4.504847393411356,-44.3220250053293,0.3426374064956512,1.4562781180379656e-16,0.04801519707352521,0.042203797412937304,-0.10930989037024368,False
REP_00358,C=C1/C=C/[C@H](C(C)C)CC/C(C)=C/CC1,repellent,1.0,CC1CCCCCCCCC1,GFN2-xTB,converged,0.0,1.0,46.9057216284391,-9.933717475429109,-5.954236378713318,3.9794810967157908,-44.29615652631071,0.3604252892788619,3.7558987259354256e-16,0.047298618423855014,0.041675114531236054,-0.10733554583146789,False
REP_00360,CC1=CCC2CC1C2(C)C,repellent,1.0,C1CC2CC(C1)C2,GFN2-xTB,converged,0.0,1.0,36.80647561569546,-9.956102800339364,-5.271222723476524,4.68488007686284,-29.54992182740988,0.09544403455645609,9.07393818203253e-18,0.04790803614191631,0.04313397728405844,-0.10249255880284616,False
REP_00361,CC1CCC2CC1C2(C)C,repellent,1.0,C1CC2CC(C1)C2,GFN2-xTB,converged,0.0,1.0,33.484769360035266,-10.484518000429317,-0.10598300340729665,10.37853499702202,-30.59533272045172,0.07205399392101469,-2.334442163385932e-16,0.04575070214011119,0.037292173428333235,-0.1033896952386279,False
REP_00365,C=C(C)[C@@H]1CCC2=CCC[C@@H](C)[C@]2(C)C1,repellent,1.0,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,39.42921224883326,-10.047343812761705,-5.373140109390236,4.674203703371469,-44.355949626655146,0.19127531750209323,1.734723475976807e-16,0.04678460379615966,0.04260453979372212,-0.10756358150089795,False
REP_00372,CC(O)(Cc1ccccc1)c1ccccc1,repellent,1.0,C1CCC(CCC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,62.859255148008074,-10.532447780470385,-6.241637341425875,4.29081043904451,-44.3181228665783,0.6486125450797898,1.8561541192951836e-16,0.10525799852415516,0.285743369697063,-0.4517233034668156,False
REP_00373,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,repellent,1.0,CC(CCC1CCCC(CC2CCCCC2)C1)C1CC1,GFN2-xTB,converged,0.0,1.0,53.136400092082965,-10.506156321414714,-6.791629467091883,3.7145268543228314,-76.43485985533964,0.6118955866461822,6.542170187227315e-16,0.11735278711733077,0.35562541014388493,-0.4088250942484404,True
DEC_00010,CC(C)(C)O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,8.004776829960516,-10.972384277211406,0.8930576288242811,11.865441906035686,-17.730629348582724,0.7297223164371459,5.699144859742471e-16,0.15604070008224818,0.2817415175441428,-0.4547117680727674,False
DEC_00013,N#CC1CC1,non_repellent,0.0,C1CC1,GFN2-xTB,converged,0.0,1.0,20.35224070339626,-11.54950462598295,-5.946082667300491,5.603421958682459,-13.96617288308373,1.5872155978027098,-7.216449660063518e-16,0.09284602258742708,0.10862619206852261,-0.23844713256942596,False
DEC_00017,O=C1CCCO1,non_repellent,0.0,CC1CCCC1,GFN2-xTB,converged,0.0,1.0,-10.047294272935847,-11.419075153808478,-6.626413186343524,4.792661967464954,-19.766965260585437,1.9951641244896174,1.4976446009266434e-16,0.1771845535640379,0.35502546971727944,-0.37893662611543644,False
DEC_00018,C1COCCO1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,52.26989391575375,-10.708308258183221,-0.2772024414480526,10.431105816735169,-20.765688717587338,1.2659190476473766e-07,1.5860328923216522e-16,0.13172854173553564,0.0706880966233201,-0.3212271311091888,False
DEC_00019,CC1(CCl)CO1,non_repellent,0.0,C1CC1,GFN2-xTB,converged,0.0,1.0,14.197078790826332,-11.442984405085317,-4.820679918318097,6.62230448676722,-20.723014870962952,0.2843712734070266,-2.9196730503363494e-16,0.12865491589780906,0.13611828514186713,-0.33649226975274604,False
DEC_00021,CC(=O)[C@H](C)O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,22.295330601417945,-11.118823668437285,-7.461599584770354,3.6572240836669314,-20.756084049797725,1.4093287225641697,-8.723180907769087e-17,0.1973019309046733,0.3093054358982392,-0.4474406304223294,False
DEC_00028,CC(C)[N+](=O)[O-],non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,4.919575641756022,-11.940904436970767,-8.74050287077515,3.200401566195616,-20.954337839703495,1.753732821377882,-2.0229544535237227e-16,0.21418311455239386,0.5197590768810555,-0.37191375536866017,True
DEC_00029,CCC(=O)NC,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-25.7900282987124,-10.548602106887836,-5.661742454675132,4.886859652212705,-20.146440931646758,1.647216580059537,3.6637359812630164e-16,0.1528198150676031,0.26792880944395686,-0.42283841137863604,True
DEC_00031,CCCC=NO,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,12.114584841260314,-10.837298240162387,-6.561629939846436,4.27566830031595,-20.075319508380513,0.36835092163153726,-6.402286108671736e-16,0.13506832918677622,0.3086466402555111,-0.35924474613972085,False
DEC_00032,CC(C)(O)C#N,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,26.25082289000129,-11.56095703671011,-6.379046783016033,5.1819102536940775,-19.071971639619115,1.0819092763247014,-5.850021322063325e-16,0.17433106570103316,0.2889235054705312,-0.4365893977831829,False
DEC_00037,CC(C)OCCO,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,22.19900119533905,-11.00778367233569,-0.35707350048216974,10.65071017185352,-24.94518665663465,1.1434862877797738,-2.5126100030990384e-16,0.15791470200930968,0.3054457423729366,-0.4444269267343258,False
DEC_00042,C=CCOCC=C,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,9.292154214604992,-10.765074550212574,-6.015782051498254,4.74929249871432,-21.925275880526147,0.5960718082548468,1.8653379494621197e-16,0.09501206258709227,0.08700648721784013,-0.322539245028784,True
DEC_00043,CCC(C)(C)OC,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,17.89704143337019,-10.53192261094917,0.17971287344210604,10.711635484391277,-24.049975681167716,0.5802255012094817,-7.943381402377608e-16,0.0946401522461898,0.14674153138812518,-0.3257429296186557,False
DEC_00048,N#CCCCC#N,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-5.228680740998191,-11.849841989753333,-6.225475790228332,5.624366199525001,-19.52707372992335,1.5352796440767131,-1.270351345484554e-16,0.11143767636272771,0.11050308517140267,-0.2293162680923511,False
DEC_00055,O=C1CCCCO1,non_repellent,0.0,CC1CCCCC1,GFN2-xTB,converged,0.0,1.0,-2.225695819281695,-11.08147799077129,-6.527389544962844,4.554088445808446,-22.928729967098587,2.0897319143084183,9.769962616701378e-16,0.16163310957097343,0.3540947954520992,-0.3917598049559531,False
DEC_00056,OCc1ccco1,non_repellent,0.0,C1CCCC1,GFN2-xTB,converged,0.0,1.0,5.420873000361996,-10.669230756350894,-6.1603323813031965,4.508898375047697,-21.868420797595302,0.7631259291679472,-1.5100100657041191e-15,0.16647561377470788,0.3003475607642701,-0.4395082716892621,False
DEC_00057,OC[C@H]1CCCO1,non_repellent,0.0,C1CCCC1,GFN2-xTB,converged,0.0,1.0,23.851064055395348,-10.802399135377971,-0.5504935021310139,10.251905633246958,-23.932791186327222,1.3235780934666976,3.020459699347852e-17,0.16325166133865146,0.30495969769210063,-0.443670663090918,False
DEC_00059,OC1CCCCC1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,2.0720833385472406,-10.883308203398284,0.7093564794144372,11.592664682812721,-23.04645956166043,0.7285179064198347,-5.386772899085875e-16,0.13177543056547217,0.28281556427833343,-0.45304524239707555,False
DEC_00060,O=C1C[C@H](O)CO1,non_repellent,0.0,CC1CCCC1,GFN2-xTB,converged,0.0,1.0,3.96883761956407,-11.625501113584225,-6.916226496243024,4.7092746173412,-23.82743143742963,1.3801823525020251,1.772086750844e-16,0.22665335507960044,0.34971473321259045,-0.43820717936931874,False
DEC_00061,OC1COCOC1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,16.25703578873533,-11.153872454159899,-0.15835870374003697,10.995513750419862,-24.835910151409873,1.0757369015739715,-1.27675647831893e-16,0.1974644421741692,0.31202203147889424,-0.4419797873901888,False
DEC_00063,CC1CCC(O)C1O,non_repellent,0.0,C1CCCC1,GFN2-xTB,converged,0.0,1.0,32.477562264567496,-10.835116963834242,-0.0009283439819629715,10.834188619852279,-27.103737679199774,1.2585942087922892,5.745404152435185e-16,0.17980758634658203,0.30725014844432647,-0.454045428469763,True
DEC_00064,O=C1CCCC(=O)C1,non_repellent,0.0,CC1CCCC(C)C1,GFN2-xTB,converged,0.0,1.0,-7.02250514753174,-11.191987905628997,-7.499865305142149,3.692122600486848,-25.045044272445743,1.5309443130969043,-1.2988742026376343e-15,0.16658639312439544,0.23618912835285066,-0.3588694911018966,False
DEC_00065,CC1(C)COCCO1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,63.18664706890621,-10.493113208490632,-0.3697132409396077,10.123399967551025,-27.101478026689996,0.11547969871583015,-5.377642775528102e-17,0.12215882941477854,0.1413203049499791,-0.3303101179236501,False
DEC_00066,OCC1CCCCC1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,3.973003982559691,-10.97990411365742,0.7554601816405637,11.735364295297984,-26.207324660832718,0.662079475337843,8.329826727372268e-16,0.11953105327664572,0.28377910647612364,-0.445805925195428,False
DEC_00067,C[C@H]1CCCC(=O)C1,non_repellent,0.0,CC1CCCCC1,GFN2-xTB,converged,0.0,1.0,5.2555296089285095,-10.602974328083823,-6.90724449101863,3.695729837065193,-25.18407613784888,1.4450703879120073,7.164407955784213e-16,0.11232605256644393,0.23601134103608384,-0.372302308581834,True
DEC_00068,CC1CCCC(O)C1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,6.300301593340078,-10.874210736346434,0.6482909175912619,11.522501653937695,-26.213177450016076,0.7358418694691042,-1.2915804789318227e-16,0.12463201985707344,0.28302668111794604,-0.4528798805484069,False
DEC_00070,CC1CCCCC1O,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,6.52834272718536,-10.849219140818096,0.6523100711333958,11.501529211951492,-26.212396052296345,0.6951422973570255,9.840613172813887e-17,0.1238115744813952,0.2819848655144926,-0.45136296878671883,False
DEC_00071,COc1ccccc1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,20.50113745035518,-10.268949094129493,-6.098685120277485,4.170263973852007,-23.111678210414574,0.5780437170998467,9.54097911787244e-16,0.08703527031096378,0.14465699797343357,-0.2740566491032034,False
DEC_00072,CC(=O)c1cccs1,non_repellent,0.0,C1CCCC1,GFN2-xTB,converged,0.0,1.0,21.752222529929863,-10.849798869332922,-7.976735369865649,2.873063499467273,-23.18534983469099,1.687818555124031,-1.0081221571819501e-15,0.13080818107766046,0.22802142904240885,-0.37695946283707393,False
DEC_00073,O=CN1CCOCC1,non_repellent,0.0,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,27.497397156972458,-10.786773468382943,-6.260026283957786,4.526747184425157,-26.35480395006698,1.3131683880333522,-7.045018163614045e-16,0.14624747332807556,0.23618725700627305,-0.4034046856769917,True
DEC_00074,Cn1ccccc1=O,non_repellent,0.0,CC1CCCCC1,GFN2-xTB,converged,0.0,1.0,2.7390712090880402,-10.393083494999173,-7.048397106712396,3.3446863882867772,-23.400123094015115,1.7882067033243796,-5.551115123125783e-16,0.14310949637692702,0.2562333868018905,-0.45195855166865423,False
DEC_00075,CCC(=O)[C@@H](O)CC,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,20.69499066802357,-11.09948270774607,-7.37776005304695,3.7217226546991196,-27.084290277327266,1.3507482306331438,-3.3410774147313304e-16,0.16385252688866364,0.31108403657165656,-0.4471434754813839,False
DEC_00078,CC(C)CCC(=O)O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-22.886758806607503,-11.473246560804006,-6.540260575640194,4.932985985163811,-27.116646824070955,0.7133844539655632,-2.7200464103316337e-16,0.17529196826104643,0.35322287123715823,-0.41509708647788085,False
DEC_00084,CCCCCCC=O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-2.209315384397857,-10.985494480461403,-7.339841088825134,3.6456533916362694,-26.176027500604476,1.183835227906848,-7.569702440626067e-18,0.09583883214659508,0.20718817515899696,-0.32890127905968347,False
DEC_00088,COC(=O)CC(C)=O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-21.057192346615913,-11.120520703916462,-7.264866263100347,3.8556544408161146,-26.974468431748416,1.609198709642006,5.811323644522304e-16,0.19801071550636026,0.35933165354538604,-0.39686310666376595,False
DEC_00089,CC(=O)COC(C)=O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-0.31093806498804,-11.220811166387131,-7.409791272379596,3.8110198940075355,-26.97585095795518,1.3297514096739733,-1.3183898417423734e-16,0.19767854937980575,0.3618407372285573,-0.40815250790264207,True
DEC_00093,COCC(=O)N(C)C,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,25.16146020697863,-10.476592835449427,-6.116085896888511,4.360506938560916,-27.36648403461177,1.2255110443245714,7.194537363524863e-17,0.14466740630396077,0.24413108993354804,-0.43407776398168824,False
DEC_00098,COCCOC(=O)CO,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,39.62624319053342,-11.27106302494032,-6.979306526415475,4.291756498524845,-32.05502095141009,1.2454434685253946,3.9734297723426655e-16,0.20160685844231535,0.34038038988345204,-0.4289027285961429,False
DEC_00099,CCCCC(=O)OCC,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-12.89194982923367,-11.249219772226633,-6.41345832877356,4.835761443453073,-30.277496977670015,0.9048269478510154,-9.865296985120276e-16,0.13852782419347767,0.3495434493239191,-0.40604668070781297,True
DEC_00100,CCCCCOC(C)=O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-11.845058657138901,-11.349517212855268,-6.445930301230447,4.903586911624821,-30.277694348750046,1.0122983355548816,-5.520946019195751e-16,0.14020243106982425,0.3558260932838033,-0.40856008138849553,False
DEC_00101,CC(=O)OCCC(C)C,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-6.300196913801418,-11.336801132532639,-6.432959577421742,4.903841555110897,-30.27908352196822,1.0137647268782477,-9.494217006780891e-16,0.14161495873160862,0.3558285478100708,-0.4094613154542551,False
DEC_00102,CCCC[C@H](CC)CO,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,4.392622057133174,-10.947097856135002,0.7124122182513244,11.659510074386327,-30.37520164616257,0.6610636572073815,-1.3774989379608423e-16,0.11139121595802011,0.282984431438876,-0.444197706583366,False
DEC_00108,CCCCOC(=O)CO,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,20.874191065189237,-11.467018519614447,-6.950140178161226,4.5168783414532205,-31.16869390745442,1.3700907682398915,8.987519723156029e-17,0.1807475883468902,0.33790639765235797,-0.430242987188038,False
DEC_00109,CC(C)COC(=O)CO,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,25.658144947229736,-11.461010743773612,-6.926730533332726,4.534280210440886,-31.17107005955713,1.3522119814732294,-8.009466106224344e-16,0.18149965400321036,0.3377341767684556,-0.4306219659111055,False
DEC_00111,CCOC(=O)CC(C)=O,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,-23.32729475455831,-11.084648806382614,-7.23007408648419,3.854574719898424,-30.141792404004935,1.7112298279463016,-6.325349600824905e-16,0.1856112355903614,0.3587048030066193,-0.40130696496071316,False
DEC_00115,CCCC(C)=C(C)C#N,non_repellent,0.0,,GFN2-xTB,converged,0.0,1.0,13.28850165513088,-10.747236227875876,-7.008979791560724,3.738256436315152,-26.629908819006523,1.8155874617580152,-5.866519391485202e-16,0.07812423137312277,0.10762651791269459,-0.2505447874991121,True
